X,Y,HTF_threshold,SLR,TR,Slope_GEBCO_West,Elevation
-94.9183,29.48,0.67056,7.252380952380952,0.335,0.4166607,6
-94.90620893,29.28055979,0.6096,7.723809523809523,0.34287,0.0656987,-2
-94.90620893,29.34055979,0.6096,7.723809523809523,0.37864,0.2496921,5
-94.90620893,29.46055979,0.861,7.252380952380952,0.32745,0.0,-2
-94.90620893,29.52055979,0.861,7.166666666666666,0.34271,0.0656987,-2
-94.8971,29.30258,0.6096,7.723809523809523,0.36499,0.2846923,-1
-94.7933,29.31,0.606552,7.723809523809523,0.42882,1.6148059,-9
-94.78620893,29.28055979,0.606552,7.723809523809523,0.61818,0.1871095,-5
-94.78620893,29.34055979,0.606552,7.723809523809523,0.40606,1.0124989,-11
-94.72620893,29.34055979,0.6096,7.680952380952382,0.50779,1.1272048,-13
-94.72620893,29.40055979,0.555646672,7.180952380952379,0.372,0.0309707,2
-94.7248,29.35733,0.6096,7.180952380952379,0.51689,0.3729312,-6
-94.54620893,29.52055979,0.658376006,6.961904761904761,0.38878,0.0656987,2
-94.5133,29.515,0.649224,6.938095238095237,0.40762,0.048969,2
-94.48620893,29.52055979,0.658376006,6.938095238095237,0.36736,0.092912,3
-94.42620893,29.58055979,0.884,6.957142857142856,0.387,0.048969,1
-94.3903,29.59472,0.618744,6.957142857142856,0.33537,0.0309707,3
-94.36620893,29.58055979,0.884,6.957142857142856,0.387,0.0309707,2
-93.88620893,29.70055979,0.731,6.876190476190476,0.566,0.0218996,3
-93.88620893,29.76055979,0.731,6.8428571428571425,0.4007,0.9336721,1
-93.88620893,29.94055979,0.6096,6.866666666666666,0.305,0.3510727,5
-93.88620893,30.00055979,0.6096,6.852380952380952,0.322,0.0437992,1
-93.8817,29.98,0.6096,6.852380952380952,0.284,0.1094978,1
-93.8701,29.7284,0.603504,6.8428571428571425,0.48708,0.8228552,-8
-93.84192,29.68939,0.630936,6.723809523809523,0.61459,0.6510935,-9
-93.82620893,29.70055979,0.630936,6.723809523809523,0.66169,0.3158371,2
-93.34620893,29.76055979,0.6096,6.438095238095237,0.67298,0.3135512,2
-93.34620893,30.18055979,0.6096,6.504761904761904,0.388,0.07896,8
-93.3429,29.76817,0.6096,6.438095238095237,0.59884,0.0902942,3
-93.3007,30.19031,0.6096,6.504761904761904,0.38995,0.1548531,7
-93.28620893,30.18055979,0.6096,6.504761904761904,0.38931,0.07896,1
-93.22620893,30.18055979,0.615696,6.676190476190476,0.38931,0.048969,12
-93.22620893,30.24055979,0.615696,6.676190476190476,0.41218,0.1094978,4
-93.2217,30.22364,0.615696,6.676190476190476,0.408,0.4681493,3
-92.86620893,29.88055979,0.54,7.161904761904761,0.683,0.0619414,3
-92.8483,29.8636,0.54,7.138095238095238,0.679,0.2637041,3
-92.80620893,29.88055979,0.54,7.138095238095238,0.683,0.0692525,-5
-92.32620893,29.52055979,0.591312,9.266666666666666,0.672,0.0309707,-1
-92.32620893,29.58055979,0.591312,9.266666666666666,0.672,0.0437992,1
-92.305,29.55167,0.591312,9.266666666666666,0.672,0.0902942,1
-92.26620893,29.58055979,0.591312,9.266666666666666,0.672,0.0,1
-91.90620893,29.70055979,0.694,9.304761904761904,0.51708,0.1238826,1
-91.88027,29.713,0.694,9.304761904761904,0.525,0.2770081,2
-91.84620893,29.70055979,0.694,9.3,0.5262,0.0,-1
-91.36620893,29.46055979,0.688,9.323809523809523,0.5527,0.0,-2
-91.3381,29.44958,0.515112,9.338095238095237,0.53099,0.0218996,-2
-91.30620893,29.46055979,0.515112,9.338095238095237,0.56346,0.0619414,-1
-91.24620893,29.64055979,0.585216,9.323809523809523,0.234,0.0656987,4
-91.24620893,29.70055979,0.585216,9.30952380952381,0.234,0.0437992,9
-91.23761111,29.6675,0.585216,9.30952380952381,0.196,0.2637041,9
-90.40620893,30.06055979,0.59436,9.342857142857142,0.431,0.0902942,8
-90.38997,30.06786,0.59436,9.342857142857142,0.136,0.4645502,0
-90.34620893,30.06055979,0.597,9.342857142857142,0.136,0.07896,-5
-90.22620893,29.10055979,0.517,9.595238095238095,0.40706,0.0,1
-90.1993,29.11425,0.517,9.595238095238095,0.408,0.0902942,3
-90.16620893,29.10055979,0.517,9.595238095238095,0.41,0.3284902,-5
-90.1134,30.02717,0.593,5.257142857142856,0.156,0.2673166,1
-90.10620893,30.00055979,0.593,5.257142857142856,0.15579,0.0979378,3
-90.10620893,30.06055979,0.593,5.20952380952381,0.15579,0.0218996,-5
-89.98620893,29.28055979,0.6096,5.309523809523809,0.30481,0.092912,3
-89.9567,29.26333,0.6096,5.309523809523809,0.322,0.4466566,3
-89.92620893,29.28055979,0.6096,5.295238095238094,0.42324,0.1313973,1
-89.68620893,29.88055979,0.6096,4.919047619047618,0.464,0.0,-3
-89.6733,29.86811,0.6096,4.919047619047618,0.464,0.2673166,-2
-89.62620893,29.88055979,0.6096,4.957142857142857,0.45892,0.048969,-3
-89.32620893,30.30055979,0.524256,4.866666666666666,0.51495,0.3611724,-1
-89.32620893,30.36055979,0.524256,4.876190476190475,0.542,0.0309707,-1
-89.3258,30.32639,0.524256,4.87142857142857,0.527,0.5748188,-1
-88.60620893,30.36055979,0.496824,4.852380952380952,0.48794,0.1332098,0
-88.563,30.3679,0.496824,4.847619047619047,0.468,0.1970955,2
-88.54620893,30.36055979,0.496824,4.857142857142857,0.467,0.0309707,1
-88.42620893,30.42055979,0.515112,4.757142857142857,0.457,0.1871095,7
-88.40333,30.41333,0.515112,4.857142857142857,0.457,0.2855333,4
-88.36620893,30.42055979,0.515112,4.719047619047619,0.457,0.5408638,7
-88.2477,30.40567,0.515112,4.742857142857143,0.46,0.1179327,6
-88.2476,30.4056,0.645992145,4.742857142857143,0.46,0.1179327,6
-88.24620893,30.36055979,0.645992145,4.742857142857143,0.46242,0.0979378,-2
-88.24620893,30.42055979,0.645992145,4.504761904761904,0.46,0.3097039,10
-88.18620893,30.36055979,0.631,4.742857142857143,0.4632,0.1765596,2
-88.1586,30.37664,0.631,4.742857142857143,0.443,0.1332098,9
-88.12620893,30.36055979,0.631,4.504761904761904,0.398,0.0979378,4
-88.12620893,30.42055979,0.621,4.504761904761904,0.398,0.2019034,9
-88.12620893,30.48055979,0.621,4.509523809523809,0.398,0.2855333,13
-88.12620893,30.54055979,0.651,4.509523809523809,0.398,0.1667818,10
-88.1139,30.44369,0.512064,4.509523809523809,0.401,0.3510727,4
-88.088,30.56517,0.651,4.5285714285714285,0.48836,0.4020164,3
-88.075,30.25,0.607,4.723809523809524,0.367,0.5479107,-2
-88.0736,30.78189,0.604,4.514285714285713,0.49,0.3611724,5
-88.06620893,30.24055979,0.607,4.714285714285714,0.367,0.0,-3
-88.06620893,30.54055979,0.651,4.509523809523809,0.48397,0.0218996,-3
-88.06620893,30.60055979,0.651,4.5285714285714285,0.503,0.1765596,12
-88.06620893,30.66055979,0.602,4.514285714285713,0.503,0.1548531,13
-88.06620893,30.72055979,0.611,4.514285714285713,0.503,0.2368789,4
-88.06620893,30.78055979,0.604,4.514285714285713,0.503,0.1332098,5
-88.0583,30.6483,0.602,4.514285714285713,0.49766,0.482277,4
-88.0433,30.7083,0.606552,4.514285714285713,0.4992,0.0692525,5
-88.00620893,30.72055979,0.606552,4.514285714285713,0.51,0.1548531,2
-87.82620893,30.42055979,0.658368,4.519047619047619,0.448,0.3284902,3
-87.825,30.4167,0.658368,4.519047619047619,0.449,0.3284902,3
-87.70620893,30.24055979,0.734,4.585714285714285,0.39686,0.8039932,-8
-87.70620893,30.30055979,0.734,4.585714285714285,0.47,0.1579198,9
-87.686,30.2794,0.734,4.585714285714285,0.35274,0.0309707,10
-87.64620893,30.30055979,0.734,4.59047619047619,0.276,0.2448433,11
-87.22620893,30.42055979,0.880872,3.685714285714285,0.38,0.5439581,16
-87.2112,30.4044,0.880872,3.6714285714285713,0.38339,0.702119,-11
-87.16620893,30.42055979,0.6096,3.6571428571428566,0.39927,0.1094978,-6
-85.90620893,30.18055979,0.54864,3.623809523809524,0.4265,0.1094978,-21
-85.90620893,30.24055979,0.54864,3.5857142857142854,0.424,0.0309707,14
-85.8783,30.2133,0.54864,3.623809523809524,0.41802,0.9719129,1
-85.84620893,30.18055979,0.54864,3.6285714285714286,0.42456,0.2233317,-17
-85.84620893,30.24055979,0.54864,3.6285714285714286,0.4405,0.4026124,0
-85.66694,30.15228,0.789432,3.6619047619047613,0.40896,0.5710524,-8
-85.66620893,30.12055979,0.789432,3.6619047619047613,0.409,0.092912,11
-85.66620893,30.18055979,0.789432,3.6619047619047613,0.409,0.0619414,17
-85.00620893,29.70055979,0.70104,3.595238095238095,0.59789,0.092912,-2
-85.00620893,29.76055979,0.70104,3.5999999999999996,0.45521,0.2358644,8
-84.9817,29.7267,0.70104,3.595238095238095,0.49757,0.5949062,3
-84.94620893,29.70055979,0.70104,3.6047619047619044,0.64473,0.0,-2
-84.290556,30.06,0.97536,3.4916666666666663,1.08389,0.266418,4
-84.28620893,30.06055979,0.97536,3.4916666666666663,1.08354,0.1871095,1
-83.98620893,30.12055979,0.82296,3.4678571428571425,1.034,0.5583144,10
-83.98,30.112222,0.82296,3.4345238095238093,1.037,0.3917456,9
-83.80620893,30.00055979,0.6096,3.4297619047619046,1.09982,0.1179327,3
-83.7776,30.0113,0.6096,3.4297619047619046,1.105,0.2637041,12
-83.74620893,30.00055979,0.6096,3.4678571428571425,1.088,0.2077568,16
-83.38620893,29.64055979,0.73152,3.534523809523809,1.165,0.2637041,13
-83.38620893,29.70055979,0.73152,3.534523809523809,1.165,0.159431,17
-83.3775,29.668056,0.73152,3.534523809523809,1.14774,0.2019034,10
-83.086667,29.339167,0.51816,3.520238095238095,1.092,0.2327945,12
-83.08620893,29.34055979,0.51816,3.520238095238095,1.115,0.2327945,12
-83.0317,29.135,0.752856,3.7340415147392285,1.15778,0.6193897,3
-83.02620893,29.10055979,0.752856,3.757851038548753,1.1349,0.0619414,-1
-83.02620893,29.16055979,0.752856,3.7340415147392285,1.16954,0.1179327,8
-82.84620893,27.96055979,0.521208,4.018207662131519,0.82187,0.0309707,-5
-82.84620893,28.02055979,0.521208,4.018207662131519,0.86436,0.0692525,-5
-82.8317,27.9783,0.521208,4.1878390702947845,0.834,0.3135512,3
-82.78620893,27.96055979,0.521208,4.2259343083900225,0.842,0.1402255,12
-82.78620893,28.98055979,0.762,3.9855776848072555,1.20944,0.07896,-2
-82.78620893,29.04055979,0.762,3.9903395895691602,1.21956,0.1116663,-4
-82.762222,29.000833,0.762,3.9855776848072555,1.20821,0.4155082,6
-82.72620893,28.26055979,0.9144,4.232747494331066,0.98,0.0902942,6
-82.72620893,28.98055979,0.762,4.028434827664399,1.18374,0.1116663,7
-82.722778,28.25,0.9144,4.232747494331066,0.982,0.240894,7
-82.66620893,27.78055979,0.591312,4.232747494331066,0.702,0.1332098,18
-82.6269,27.7606,0.591312,4.232747494331066,0.69259,0.6365703,2
-82.606389,28.715,0.9144,4.037958637188209,0.5886,0.5368593,8
-82.60620893,27.66055979,1.072909047,4.283937970521542,0.65223,0.2978639,-20
-82.60620893,27.72055979,0.82296,4.279176065759637,0.66647,0.07896,-6
-82.60620893,27.78055979,0.82296,4.232747494331066,0.69395,0.3591752,-6
-82.60620893,28.68055979,0.9144,4.037958637188209,0.67,0.1883867,21
-82.60620893,28.74055979,0.9144,4.028434827664399,0.511,0.4802842,18
-82.60620893,28.86055979,0.9144,4.232747494331066,0.634,0.1469066,17
-82.60620893,28.92055979,0.9144,4.227985589569161,0.915,0.1970955,15
-82.605556,28.893333,0.9144,4.232747494331066,0.7139,0.2496921,5
-82.5621,27.6387,1.072909047,4.281886689342404,0.66816,0.4619623,2
-82.55269,27.85778,0.548646672,4.2259343083900225,0.75652,0.4509308,0
-82.54620893,27.60055979,1.072909047,4.283937970521542,0.6857,0.2418874,5
-82.54620893,27.66055979,1.072909047,4.281886689342404,0.67729,0.3830806,0
-82.54620893,27.84055979,0.548646672,4.2259343083900225,0.73746,0.1858235,-3
-82.54620893,27.90055979,0.548646672,4.2259343083900225,0.77979,0.1402255,-4
-82.42620893,27.90055979,1.286271641,4.0390476190476186,0.79149,0.9438859,6
-82.42620893,27.96055979,0.799541819,4.0390476190476186,0.813,0.3255573,8
-82.425,27.91333,1.286271641,4.0390476190476186,0.82084,0.240894,-11
-82.421402,27.9231,0.478536,4.0390476190476186,0.822,0.7308949,-7
-81.88620893,26.64055979,0.512064,4.088699875283447,0.3875,0.2708809,0
-81.8712,26.6477,0.512064,4.088699875283447,0.4011,0.3670989,1
-81.82620893,24.54055979,0.8382,4.283937970521542,0.53512,0.0902942,-9
-81.82620893,26.10055979,0.457,3.8945331473922895,0.84993,0.1402255,-6
-81.82620893,26.16055979,0.457,4.088699875283447,0.84889,0.0692525,-2
-81.82620893,26.64055979,0.822970007,4.088699875283447,0.413,0.1276952,8
-81.8079,24.5557,0.8382,4.283937970521542,0.54565,0.8199366,-1
-81.8075,26.1317,0.457,3.8945331473922895,0.87375,0.5264869,7
-81.76620893,24.54055979,0.8382,4.283937970521542,0.54529,0.092912,-4
-81.70620893,30.18055979,0.554736,4.159343299319728,1.683,0.2553892,9
-81.69167,30.19167,0.554736,4.159343299319728,0.30926,0.4556912,12
-81.6583,30.32,0.4572,4.1947279138322,0.60254,0.6620483,-11
-81.64620893,30.18055979,0.554742746,4.135533775510204,0.28995,0.1116663,-3
-81.64620893,30.30055979,0.4572,4.18520410430839,1.715,0.1385049,7
-81.64620893,30.36055979,0.4572,4.1836125260770975,1.726,0.048969,9
-81.58620893,29.82055979,0.414,4.128373800453515,0.36058,0.0875983,-1
-81.58620893,30.36055979,0.490733967,4.1836125260770975,1.585,0.0692525,12
-81.58620893,30.42055979,0.490733967,4.193136335600907,1.585,0.4038017,0
-81.5583,30.3867,0.490733967,4.1836125260770975,1.11998,0.0979378,-11
-81.5483,29.8017,0.448056,4.150533775510204,0.38322,0.1313973,-1
-81.52620893,29.82055979,0.448056,4.14624806122449,0.356,0.4114488,10
-81.52620893,30.36055979,0.490733967,4.2708408526077095,1.14131,0.613165,-4
-81.52620893,30.42055979,0.490733967,4.280364662131519,1.155,0.3233401,-6
-81.471389,30.764444,0.515112,4.43774114739229,2.067,1.1150192,-1
-81.46620893,30.42055979,0.515112,4.3089360907029475,1.475,0.0656987,1
-81.46620893,30.66055979,0.515112,4.43774114739229,2.009,0.3947942,2
-81.46620893,30.72055979,0.515112,4.43774114739229,1.98267,1.2580239,-16
-81.46620893,30.78055979,0.515112,4.43774114739229,2.08358,0.4319192,15
-81.465,30.6717,0.515118264,4.43774114739229,2.00254,0.5527034,-12
-81.43,30.3967,0.54864,4.318459900226757,1.50798,0.396612,-11
-81.40620893,30.36055979,0.54864,4.318459900226757,1.726,0.247764,10
-81.40620893,30.42055979,0.54864,4.3089360907029475,1.77845,0.1332098,-2
-81.40620893,31.14055979,0.6096,4.523809523809524,2.20727,1.0214553,9
-81.396667,31.133333,0.6096,4.523809523809524,2.1943,0.7664398,-17
-81.34620893,31.14055979,0.6096,4.5476190476190474,2.13704,0.0,-3
-81.28620893,29.64055979,0.18288,4.126009965986395,0.643,0.048969,13
-81.28620893,29.70055979,0.18288,4.126009965986395,1.304,0.0692525,12
-81.259722,29.669167,0.18288,4.126009965986395,1.42,0.2846923,4
-81.22620893,29.64055979,0.18288,4.126009965986395,0.643,0.3564948,8
-81.22620893,29.70055979,0.18288,4.116486156462584,1.24514,0.2846923,4
-81.10620893,24.72055979,0.530358449,4.283937970521542,0.29033,0.0309707,-3
-81.105,24.7117,0.530358449,4.283937970521542,0.29701,0.5583144,-3
-80.9017,32.0333,0.609,4.657142857142857,2.28765,0.852897,-16
-80.86620893,32.04055979,0.609,4.8809523809523805,2.21557,0.5693705,-13
-80.62620893,28.44055979,0.629,3.837163414965987,0.0,0.0619414,-1
-80.5931,28.4158,0.629,3.837163414965987,1.19308,0.3824542,-12
-80.56620893,28.38055979,0.629,3.837163414965987,1.20184,0.1179327,-11
-80.56620893,28.44055979,0.629,3.837163414965987,1.195,0.549222,4
-80.20620893,25.74055979,0.6096,4.283937970521542,0.63474,0.4379832,1
-80.1618,25.7314,0.6096,4.283937970521542,0.66695,0.6088486,-4
-80.14620893,25.74055979,0.6096,4.283937970521542,0.77051,0.98368,9
-80.14620893,26.10055979,0.6096,4.283937970521542,0.855,0.0619414,9
-80.11669922,26.08169937,0.6096,4.283937970521542,0.846,0.350389,6
-80.08620893,26.10055979,0.6096,4.283937970521542,0.8504,0.7051855,-19
-80.0333,26.6117,0.38,4.283937970521542,0.917,1.1329311,-8
-80.02620893,26.58055979,0.38,4.283937970521542,0.90755,0.8030981,-13
-80.02620893,26.64055979,0.38,4.283937970521542,0.91155,0.1858235,-11
-79.96620893,32.76055979,0.377,4.766666666666667,1.759,0.2946262,5
